SYMBOL,COMPANY_NAME,SERIES,SOURCE
JISLJALEQS.NS,Jain Irrigation Systems Limited,EQ,CACHED_NSE_ALL
JITFINFRA.NS,JITF Infralogistics Limited,EQ,CACHED_NSE_ALL
JKCEMENT.NS,JK Cement Limited,EQ,CACHED_NSE_ALL
JKIL.NS,J.Kumar Infraprojects Limited,EQ,CACHED_NSE_ALL
JKIPL.NS,Jinkushal Industries Limited,BE,CACHED_NSE_ALL
JKLAKSHMI.NS,JK Lakshmi Cement Limited,EQ,CACHED_NSE_ALL
JKPAPER.NS,JK Paper Limited,EQ,CACHED_NSE_ALL
JKTYRE.NS,JK Tyre & Industries Limited,EQ,CACHED_NSE_ALL
JLHL.NS,Jupiter Life Line Hospitals Limited,EQ,CACHED_NSE_ALL
JMA.NS,Jullundur Motor Agency (Delhi) Limited,EQ,CACHED_NSE_ALL
JMFINANCIL.NS,JM Financial Limited,EQ,CACHED_NSE_ALL
JNKINDIA.NS,JNK India Limited,EQ,CACHED_NSE_ALL
JOCIL.NS,Jocil Limited,BE,CACHED_NSE_ALL
JPOLYINVST.NS,Jindal Poly Investment and Finance Company Limited,EQ,CACHED_NSE_ALL
JPPOWER.NS,Jaiprakash Power Ventures Limited,EQ,CACHED_NSE_ALL
JSFB.NS,Jana Small Finance Bank Limited,EQ,CACHED_NSE_ALL
JSL.NS,Jindal Stainless Limited,EQ,CACHED_NSE_ALL
JSLL.NS,Jeena Sikho Lifecare Limited,EQ,CACHED_NSE_ALL
JSWCEMENT.NS,JSW Cement Limited,EQ,CACHED_NSE_ALL
JSWDULUX.NS,JSW Dulux Limited,EQ,CACHED_NSE_ALL
JSWENERGY.NS,JSW Energy Limited,EQ,CACHED_NSE_ALL
JSWHL.NS,JSW Holdings Limited,EQ,CACHED_NSE_ALL
JSWINFRA.NS,JSW Infrastructure Limited,EQ,CACHED_NSE_ALL
JSWSTEEL.NS,JSW Steel Limited,EQ,CACHED_NSE_ALL
JTEKTINDIA.NS,Jtekt India Limited,EQ,CACHED_NSE_ALL
JTLIND.NS,JTL INDUSTRIES LIMITED,EQ,CACHED_NSE_ALL
JUBLCPL.NS,Jubilant Agri and Consumer Products Limited,EQ,CACHED_NSE_ALL
JUBLFOOD.NS,Jubilant Foodworks Limited,EQ,CACHED_NSE_ALL
JUBLINGREA.NS,Jubilant Ingrevia Limited,EQ,CACHED_NSE_ALL
JUBLPHARMA.NS,Jubilant Pharmova Limited,EQ,CACHED_NSE_ALL
JUNIPER.NS,Juniper Hotels Limited,EQ,CACHED_NSE_ALL
JUSTDIAL.NS,Just Dial Limited,EQ,CACHED_NSE_ALL
JWL.NS,Jupiter Wagons Limited,EQ,CACHED_NSE_ALL
JYOTHYLAB.NS,Jyothy Labs Limited,EQ,CACHED_NSE_ALL
JYOTICNC.NS,Jyoti CNC Automation Limited,EQ,CACHED_NSE_ALL
JYOTISTRUC.NS,Jyoti Structures Limited,EQ,CACHED_NSE_ALL
KABRAEXTRU.NS,Kabra Extrusion Technik Limited,EQ,CACHED_NSE_ALL
KAJARIACER.NS,Kajaria Ceramics Limited,EQ,CACHED_NSE_ALL
KAKATCEM.NS,Kakatiya Cement Sugar & Industries Limited,BE,CACHED_NSE_ALL
KALAMANDIR.NS,Sai Silks (Kalamandir) Limited,EQ,CACHED_NSE_ALL
KALPATARU.NS,Kalpataru Limited,EQ,CACHED_NSE_ALL
KALYANI.NS,Kalyani Commercials Limited,BE,CACHED_NSE_ALL
KALYANIFRG.NS,Kalyani Forge Limited,EQ,CACHED_NSE_ALL
KALYANKJIL.NS,Kalyan Jewellers India Limited,EQ,CACHED_NSE_ALL
KAMAHOLD.NS,Kama Holdings Limited,EQ,CACHED_NSE_ALL
KAMATHOTEL.NS,Kamat Hotels (I) Limited,EQ,CACHED_NSE_ALL
KAMDHENU.NS,Kamdhenu Limited,BE,CACHED_NSE_ALL
KAMOPAINTS.NS,Kamdhenu Ventures Limited,EQ,CACHED_NSE_ALL
KANANIIND.NS,Kanani Industries Limited,EQ,CACHED_NSE_ALL
KANCHI.NS,Kanchi Karpooram Limited,BE,CACHED_NSE_ALL
KANORICHEM.NS,Kanoria Chemicals & Industries Limited,BE,CACHED_NSE_ALL
KANPRPLA.NS,Kanpur Plastipack Limited,EQ,CACHED_NSE_ALL
KANSAINER.NS,Kansai Nerolac Paints Limited,EQ,CACHED_NSE_ALL
KAPSTON.NS,Kapston Services Limited,EQ,CACHED_NSE_ALL
KARMAENG.NS,Karma Energy Limited,EQ,CACHED_NSE_ALL
KARURVYSYA.NS,Karur Vysya Bank Limited,EQ,CACHED_NSE_ALL
KAUSHALYA.NS,Kaushalya Infrastructure Development Corporation Limited,EQ,CACHED_NSE_ALL
KAVDEFENCE.NS,Kavveri Defence & Wireless Technologies Limited,EQ,CACHED_NSE_ALL
KAYA.NS,Kaya Limited,EQ,CACHED_NSE_ALL
KAYNES.NS,Kaynes Technology India Limited,EQ,CACHED_NSE_ALL
KCP.NS,KCP Limited,EQ,CACHED_NSE_ALL
KCPSUGIND.NS,KCP Sugar and Industries Corporation Limited,EQ,CACHED_NSE_ALL
KDDL.NS,KDDL Limited,EQ,CACHED_NSE_ALL
KEC.NS,KEC International Limited,EQ,CACHED_NSE_ALL
KECL.NS,Kirloskar Electric Company Limited,BE,CACHED_NSE_ALL
KEEPLEARN.NS,DSJ Keep Learning Limited,EQ,CACHED_NSE_ALL
KEI.NS,KEI Industries Limited,EQ,CACHED_NSE_ALL
KELLTONTEC.NS,Kellton Tech Solutions Limited,EQ,CACHED_NSE_ALL
KENNAMET.NS,Kennametal India Limited,EQ,CACHED_NSE_ALL
KERNEX.NS,Kernex Microsystems (India) Limited,EQ,CACHED_NSE_ALL
KESORAMIND.NS,Kesoram Industries Limited,BE,CACHED_NSE_ALL
KEYFINSERV.NS,Keynote Financial Services Limited,EQ,CACHED_NSE_ALL
KFINTECH.NS,Kfin Technologies Limited,EQ,CACHED_NSE_ALL
KHADIM.NS,Khadim India Limited,BE,CACHED_NSE_ALL
KHAICHEM.NS,Khaitan Chemicals & Fertilizers Limited,BE,CACHED_NSE_ALL
KHAITANLTD.NS,Khaitan (India) Limited,BE,CACHED_NSE_ALL
KHANDSE.NS,Khandwala Securities Limited,EQ,CACHED_NSE_ALL
KICL.NS,Kalyani Investment Company Limited,EQ,CACHED_NSE_ALL
KILITCH.NS,Kilitch Drugs (India) Limited,EQ,CACHED_NSE_ALL
KIMS.NS,Krishna Institute of Medical Sciences Limited,EQ,CACHED_NSE_ALL
KINGFA.NS,Kingfa Science & Technology (India) Limited,EQ,CACHED_NSE_ALL
KIOCL.NS,KIOCL Limited,EQ,CACHED_NSE_ALL
KIRANVYPAR.NS,Kiran Vyapar Limited,EQ,CACHED_NSE_ALL
KIRIINDUS.NS,Kiri Industries Limited,EQ,CACHED_NSE_ALL
KIRLFER.NS,Kirloskar Ferrous Industries Limited,EQ,CACHED_NSE_ALL
KIRLOSBROS.NS,Kirloskar Brothers Limited,EQ,CACHED_NSE_ALL
KIRLOSENG.NS,Kirloskar Oil Engines Limited,EQ,CACHED_NSE_ALL
KIRLOSIND.NS,Kirloskar Industries Limited,EQ,CACHED_NSE_ALL
KIRLPNU.NS,Kirloskar Pneumatic Company Limited,EQ,CACHED_NSE_ALL
KISSHT.NS,OnEMI Technology Solutions Limited,EQ,CACHED_NSE_ALL
KITEX.NS,Kitex Garments Limited,EQ,CACHED_NSE_ALL
KKCL.NS,Kewal Kiran Clothing Limited,EQ,CACHED_NSE_ALL
KLBRENG-B.NS,Kilburn Engineering Limited,EQ,CACHED_NSE_ALL
KMEW.NS,Knowledge Marine & Engineering Works Limited,EQ,CACHED_NSE_ALL
KMSUGAR.NS,K.M.Sugar Mills Limited,EQ,CACHED_NSE_ALL
KNAGRI.NS,KN Agri Resources Limited,EQ,CACHED_NSE_ALL
KNRCON.NS,KNR Constructions Limited,EQ,CACHED_NSE_ALL
KOHINOOR.NS,Kohinoor Foods Limited,EQ,CACHED_NSE_ALL
KOKUYOCMLN.NS,Kokuyo Camlin Limited,EQ,CACHED_NSE_ALL
KOLTEPATIL.NS,Kolte - Patil Developers Limited,EQ,CACHED_NSE_ALL
KOPRAN.NS,Kopran Limited,BE,CACHED_NSE_ALL
KOTAKBANK.NS,Kotak Mahindra Bank Limited,EQ,CACHED_NSE_ALL
KOTARISUG.NS,Kothari Sugars And Chemicals Limited,EQ,CACHED_NSE_ALL
KOTHARIPET.NS,Kothari Petrochemicals Limited,EQ,CACHED_NSE_ALL
KOTHARIPRO.NS,Kothari Products Limited,EQ,CACHED_NSE_ALL
KOTIC.NS,Kothari Industrial Corporation Limited,EQ,CACHED_NSE_ALL
KOTYARK.NS,Kotyark Industries Limited,BE,CACHED_NSE_ALL
KOVAI.NS,Kovai Medical Center & Hospital Limited,EQ,CACHED_NSE_ALL
KPEL.NS,K.P. Energy Limited,EQ,CACHED_NSE_ALL
KPIGREEN.NS,KPI Green Energy Limited,EQ,CACHED_NSE_ALL
KPIL.NS,Kalpataru Projects International Limited,EQ,CACHED_NSE_ALL
KPITTECH.NS,KPIT Technologies Limited,EQ,CACHED_NSE_ALL
KPL.NS,Kwality Pharmaceuticals Limited,EQ,CACHED_NSE_ALL
KPRMILL.NS,K.P.R. Mill Limited,EQ,CACHED_NSE_ALL
KRBL.NS,KRBL Limited,EQ,CACHED_NSE_ALL
KREBSBIO.NS,Krebs Biochemicals and Industries Limited,EQ,CACHED_NSE_ALL
KRIDHANINF.NS,Kridhan Infra Limited,BE,CACHED_NSE_ALL
KRISHANA.NS,Krishana Phoschem Limited,EQ,CACHED_NSE_ALL
KRISHIVAL.NS,Krishival Foods Limited,EQ,CACHED_NSE_ALL
KRISHNADEF.NS,Krishna Defence And Allied Industries Limited,EQ,CACHED_NSE_ALL
KRITI.NS,Kriti Industries (India) Limited,BE,CACHED_NSE_ALL
KRITIKA.NS,Kritika Wires Limited,EQ,CACHED_NSE_ALL
KRITINUT.NS,Kriti Nutrients Limited,BE,CACHED_NSE_ALL
KRN.NS,KRN Heat Exchanger and Refrigeration Limited,BE,CACHED_NSE_ALL
KRONOX.NS,Kronox Lab Sciences Limited,EQ,CACHED_NSE_ALL
KROSS.NS,Kross Limited,EQ,CACHED_NSE_ALL
KRSNAA.NS,Krsnaa Diagnostics Limited,EQ,CACHED_NSE_ALL
KRYSTAL.NS,Krystal Integrated Services Limited,EQ,CACHED_NSE_ALL
KSB.NS,Ksb Limited,EQ,CACHED_NSE_ALL
KSCL.NS,Kaveri Seed Company Limited,EQ,CACHED_NSE_ALL
KSHINTL.NS,KSH International Limited,EQ,CACHED_NSE_ALL
KSHITIJPOL.NS,Kshitij Polyline Limited,BE,CACHED_NSE_ALL
KSL.NS,Kalyani Steels Limited,EQ,CACHED_NSE_ALL
KSOLVES.NS,Ksolves India Limited,EQ,CACHED_NSE_ALL
KSR.NS,KSR Footwear Limited,EQ,CACHED_NSE_ALL
KTKBANK.NS,The Karnataka Bank Limited,EQ,CACHED_NSE_ALL
KUANTUM.NS,Kuantum Papers Limited,EQ,CACHED_NSE_ALL
KWIL.NS,Kwality Wall's (India) Limited,EQ,CACHED_NSE_ALL
LAGNAM.NS,Lagnam Spintex Limited,EQ,CACHED_NSE_ALL
LAHOTIOV.NS,Lahoti Overseas Limited,EQ,CACHED_NSE_ALL
LAKPRE.NS,Lakshmi Precision Screws Limited,BZ,CACHED_NSE_ALL
LAL.NS,Lorenzini Apparels Limited,EQ,CACHED_NSE_ALL
LALPATHLAB.NS,Dr. Lal Path Labs Ltd.,EQ,CACHED_NSE_ALL
LAMBODHARA.NS,Lambodhara Textiles Limited,EQ,CACHED_NSE_ALL
LANCORHOL.NS,Lancor Holdings Limited,EQ,CACHED_NSE_ALL
LANDMARK.NS,Landmark Cars Limited,EQ,CACHED_NSE_ALL
LANDSMILL.NS,Landsmill Green Limited,EQ,CACHED_NSE_ALL
LAOPALA.NS,La Opala RG Limited,EQ,CACHED_NSE_ALL
LASA.NS,Lasa Supergenerics Limited,EQ,CACHED_NSE_ALL
LATENTVIEW.NS,Latent View Analytics Limited,EQ,CACHED_NSE_ALL
LATTEYS.NS,Latteys Industries Limited,BE,CACHED_NSE_ALL
LAURUSLABS.NS,Laurus Labs Limited,EQ,CACHED_NSE_ALL
LAXMICOT.NS,Laxmi Cotspin Limited,EQ,CACHED_NSE_ALL
LAXMIDENTL.NS,Laxmi Dental Limited,EQ,CACHED_NSE_ALL
LAXMIINDIA.NS,Laxmi India Finance Limited,BE,CACHED_NSE_ALL
LCCINFOTEC.NS,LCC Infotech Limited,EQ,CACHED_NSE_ALL
LEMERITE.NS,Le Merite Exports Limited,EQ,CACHED_NSE_ALL
LEMONTREE.NS,Lemon Tree Hotels Limited,EQ,CACHED_NSE_ALL
LENSKART.NS,Lenskart Solutions Limited,EQ,CACHED_NSE_ALL
LEXUS.NS,Lexus Granito (India) Limited,EQ,CACHED_NSE_ALL
LFIC.NS,Lakshmi Finance & Industrial Corporation Limited,EQ,CACHED_NSE_ALL
LGBBROSLTD.NS,LG Balakrishnan & Bros Limited,EQ,CACHED_NSE_ALL
LGEINDIA.NS,LG Electronics India Limited,EQ,CACHED_NSE_ALL
LIBAS.NS,Libas Consumer Products Limited,EQ,CACHED_NSE_ALL
LIBERTSHOE.NS,Liberty Shoes Limited,EQ,CACHED_NSE_ALL
LICHSGFIN.NS,LIC Housing Finance Limited,EQ,CACHED_NSE_ALL
LICI.NS,Life Insurance Corporation Of India,EQ,CACHED_NSE_ALL
LIKHITHA.NS,Likhitha Infrastructure Limited,BE,CACHED_NSE_ALL
LINC.NS,Linc Limited,EQ,CACHED_NSE_ALL
LINCOLN.NS,Lincoln Pharmaceuticals Limited,EQ,CACHED_NSE_ALL
LINDEINDIA.NS,Linde India Limited,EQ,CACHED_NSE_ALL
LLOYDSENGG.NS,LLOYDS ENGINEERING WORKS LIMITED,EQ,CACHED_NSE_ALL
LLOYDSENT.NS,Lloyds Enterprises Limited,EQ,CACHED_NSE_ALL
LLOYDSME.NS,Lloyds Metals And Energy Limited,EQ,CACHED_NSE_ALL
LMW.NS,LMW Limited,EQ,CACHED_NSE_ALL
LODHA.NS,Lodha Developers Limited,EQ,CACHED_NSE_ALL
LOKESHMACH.NS,Lokesh Machines Limited,BE,CACHED_NSE_ALL
LORDSCHLO.NS,Lords Chloro Alkali Limited,EQ,CACHED_NSE_ALL
LOTUSDEV.NS,Sri Lotus Developers and Realty Limited,EQ,CACHED_NSE_ALL
LOTUSEYE.NS,Lotus Eye Hospital and Institute Limited,EQ,CACHED_NSE_ALL
LOVABLE.NS,Lovable Lingerie Limited,EQ,CACHED_NSE_ALL
LOYALTEX.NS,Loyal Textile Mills Limited,BE,CACHED_NSE_ALL
LPDC.NS,Landmark Property Development Company Limited,EQ,CACHED_NSE_ALL
LT.NS,Larsen & Toubro Limited,EQ,CACHED_NSE_ALL
LTF.NS,L&T Finance Limited,EQ,CACHED_NSE_ALL
LTFOODS.NS,LT Foods Limited,EQ,CACHED_NSE_ALL
LTIM.NS,,,CACHED_NSE_ALL
LTM.NS,LTM Limited,EQ,CACHED_NSE_ALL
LTTS.NS,L&T Technology Services Limited,EQ,CACHED_NSE_ALL
LUMAXIND.NS,Lumax Industries Limited,EQ,CACHED_NSE_ALL
LUMAXTECH.NS,Lumax Auto Technologies Limited,EQ,CACHED_NSE_ALL
LUPIN.NS,Lupin Limited,EQ,CACHED_NSE_ALL
LUXIND.NS,Lux Industries Limited,EQ,CACHED_NSE_ALL
LXCHEM.NS,Laxmi Organic Industries Limited,EQ,CACHED_NSE_ALL
LYKALABS.NS,Lyka Labs Limited,EQ,CACHED_NSE_ALL
LYPSAGEMS.NS,Lypsa Gems & Jewellery Limited,EQ,CACHED_NSE_ALL
M-M.NS,Mahindra & Mahindra Limited,EQ,CACHED_NSE_ALL
M-MFIN.NS,Mahindra & Mahindra Financial Services Limited,EQ,CACHED_NSE_ALL
MAANALU.NS,Maan Aluminium Limited,EQ,CACHED_NSE_ALL
MACPOWER.NS,Macpower CNC Machines Limited,EQ,CACHED_NSE_ALL
MADHAV.NS,Madhav Marbles and Granites Limited,EQ,CACHED_NSE_ALL
MADHAVIPL.NS,Madhav Infra Projects Limited,EQ,CACHED_NSE_ALL
MADHUCON.NS,Madhucon Projects Limited,BE,CACHED_NSE_ALL
MADRASFERT.NS,Madras Fertilizers Limited,EQ,CACHED_NSE_ALL
MAFATIND.NS,Mafatlal Industries Limited,EQ,CACHED_NSE_ALL
MAGADSUGAR.NS,Magadh Sugar & Energy Limited,EQ,CACHED_NSE_ALL
MAGNUM.NS,Magnum Ventures Limited,EQ,CACHED_NSE_ALL
MAHABANK.NS,Bank of Maharashtra,EQ,CACHED_NSE_ALL
MAHAPEXLTD.NS,Maha Rashtra Apex Corporation Limited,EQ,CACHED_NSE_ALL
MAHASTEEL.NS,Mahamaya Steel Industries Limited,EQ,CACHED_NSE_ALL
MAHEPC.NS,Mahindra EPC Irrigation Limited,EQ,CACHED_NSE_ALL
MAHESHWARI.NS,Maheshwari Logistics Limited,BE,CACHED_NSE_ALL
MAHLIFE.NS,Mahindra Lifespace Developers Limited,EQ,CACHED_NSE_ALL
MAHLOG.NS,Mahindra Logistics Limited,EQ,CACHED_NSE_ALL
MAHSCOOTER.NS,Maharashtra Scooters Limited,EQ,CACHED_NSE_ALL
MAHSEAMLES.NS,Maharashtra Seamless Limited,EQ,CACHED_NSE_ALL
MAITHANALL.NS,Maithan Alloys Limited,EQ,CACHED_NSE_ALL
MAJESAUT.NS,Majestic Auto Limited,EQ,CACHED_NSE_ALL
MALLCOM.NS,Mallcom (India) Limited,EQ,CACHED_NSE_ALL
MALUPAPER.NS,Malu Paper Mills Limited,EQ,CACHED_NSE_ALL
MAMATA.NS,Mamata Machinery Limited,EQ,CACHED_NSE_ALL
MANAKALUCO.NS,Manaksia Aluminium Company Limited,EQ,CACHED_NSE_ALL
MANAKCOAT.NS,Manaksia Coated Metals & Industries Limited,EQ,CACHED_NSE_ALL
MANAKSIA.NS,Manaksia Limited,EQ,CACHED_NSE_ALL
MANAKSTEEL.NS,Manaksia Steels Limited,BE,CACHED_NSE_ALL
MANALIPETC.NS,Manali Petrochemicals Limited,EQ,CACHED_NSE_ALL
MANAPPURAM.NS,Manappuram Finance Limited,EQ,CACHED_NSE_ALL
MANBA.NS,Manba Finance Limited,EQ,CACHED_NSE_ALL
MANCREDIT.NS,Mangal Credit and Fincorp Limited,EQ,CACHED_NSE_ALL
MANGALAM.NS,Mangalam Drugs And Organics Limited,EQ,CACHED_NSE_ALL
MANGLMCEM.NS,Mangalam Cement Limited,EQ,CACHED_NSE_ALL
MANINDS.NS,Man Industries (India) Limited,EQ,CACHED_NSE_ALL
MANINFRA.NS,Man Infraconstruction Limited,EQ,CACHED_NSE_ALL
MANKIND.NS,Mankind Pharma Limited,EQ,CACHED_NSE_ALL
MANOMAY.NS,Manomay Tex India Limited,EQ,CACHED_NSE_ALL
MANORAMA.NS,Manorama Industries Limited,EQ,CACHED_NSE_ALL
MANORG.NS,Mangalam Organics Limited,BE,CACHED_NSE_ALL
MANUGRAPH.NS,Manugraph India Limited,BE,CACHED_NSE_ALL
MANYAVAR.NS,Vedant Fashions Limited,EQ,CACHED_NSE_ALL
MAPMYINDIA.NS,C.E. Info Systems Limited,EQ,CACHED_NSE_ALL
MARALOVER.NS,Maral Overseas Limited,BE,CACHED_NSE_ALL
MARATHON.NS,Marathon Nextgen Realty Limited,EQ,CACHED_NSE_ALL
MARICO.NS,Marico Limited,EQ,CACHED_NSE_ALL
MARINE.NS,Marine Electricals (India) Limited,EQ,CACHED_NSE_ALL
MARKOLINES.NS,Markolines Pavement Technologies Limited,EQ,CACHED_NSE_ALL
MARKSANS.NS,Marksans Pharma Limited,EQ,CACHED_NSE_ALL
MARSONS.NS,Marsons Limited,EQ,CACHED_NSE_ALL
MARUTI.NS,Maruti Suzuki India Limited,EQ,CACHED_NSE_ALL
MASFIN.NS,MAS Financial Services Limited,EQ,CACHED_NSE_ALL
MASKINVEST.NS,Mask Investments Limited,BE,CACHED_NSE_ALL
MASTEK.NS,Mastek Limited,EQ,CACHED_NSE_ALL
MASTERTR.NS,Master Trust Limited,EQ,CACHED_NSE_ALL
MATRIMONY.NS,Matrimony.Com Limited,EQ,CACHED_NSE_ALL
MAWANASUG.NS,Mawana Sugars Limited,BE,CACHED_NSE_ALL
MAXESTATES.NS,Max Estates Limited,EQ,CACHED_NSE_ALL
MAXHEALTH.NS,Max Healthcare Institute Limited,EQ,CACHED_NSE_ALL
MAXIND.NS,Max India Limited,EQ,CACHED_NSE_ALL
MAYURUNIQ.NS,Mayur Uniquoters Ltd,EQ,CACHED_NSE_ALL
MAZDA.NS,Mazda Limited,EQ,CACHED_NSE_ALL
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,EQ,CACHED_NSE_ALL
MBAPL.NS,Madhya Bharat Agro Products Limited,EQ,CACHED_NSE_ALL
MBEL.NS,M & B Engineering Limited,EQ,CACHED_NSE_ALL
MBLINFRA.NS,MBL Infrastructure Limited,BE,CACHED_NSE_ALL
MCCHRLS-B.NS,Mac Charles India Limited,EQ,CACHED_NSE_ALL
MCL.NS,M TEK COPPER LIMITED,EQ,CACHED_NSE_ALL
MCLEODRUSS.NS,Mcleod Russel India Limited,BE,CACHED_NSE_ALL
MCLOUD.NS,Magellanic Cloud Limited,EQ,CACHED_NSE_ALL
MCX.NS,Multi Commodity Exchange of India Limited,EQ,CACHED_NSE_ALL
MEDANTA.NS,Global Health Limited,EQ,CACHED_NSE_ALL
MEDIASSIST.NS,Medi Assist Healthcare Services Limited,EQ,CACHED_NSE_ALL
MEDICAMEQ.NS,Medicamen Biotech Limited,EQ,CACHED_NSE_ALL
MEDICO.NS,Medico Remedies Limited,EQ,CACHED_NSE_ALL
MEDPLUS.NS,Medplus Health Services Limited,EQ,CACHED_NSE_ALL
MEESHO.NS,Meesho Limited,EQ,CACHED_NSE_ALL
MEGASTAR.NS,Megastar Foods Limited,EQ,CACHED_NSE_ALL
MEIL.NS,Mangal Electrical Industries Limited,BE,CACHED_NSE_ALL
MENNPIS.NS,Menon Pistons Limited,EQ,CACHED_NSE_ALL
MENONBE.NS,Menon Bearings Limited,EQ,CACHED_NSE_ALL
MEP.NS,MEP Infrastructure Developers Limited,BZ,CACHED_NSE_ALL
MERCANTILE.NS,Mercantile Ventures Limited,EQ,CACHED_NSE_ALL
MERCURYEV.NS,Mercury Ev-Tech Limited,BE,CACHED_NSE_ALL
METROBRAND.NS,Metro Brands Limited,EQ,CACHED_NSE_ALL
METROGLOBL.NS,Metroglobal Limited,EQ,CACHED_NSE_ALL
METROPOLIS.NS,Metropolis Healthcare Limited,EQ,CACHED_NSE_ALL
MFML.NS,Mahalaxmi Fabric Mills Limited,EQ,CACHED_NSE_ALL
MFSL.NS,Max Financial Services Limited,EQ,CACHED_NSE_ALL
MGEL.NS,Mangalam Global Enterprise Limited,BE,CACHED_NSE_ALL
MGL.NS,Mahanagar Gas Limited,EQ,CACHED_NSE_ALL
MHLXMIRU.NS,Mahalaxmi Rubtech Limited,EQ,CACHED_NSE_ALL
MHRIL.NS,Mahindra Holidays & Resorts India Limited,EQ,CACHED_NSE_ALL
MICEL.NS,MIC Electronics Limited,EQ,CACHED_NSE_ALL
MIDHANI.NS,Mishra Dhatu Nigam Limited,EQ,CACHED_NSE_ALL
MIDWESTLTD.NS,Midwest Limited,EQ,CACHED_NSE_ALL
MINDACORP.NS,Minda Corporation Limited,EQ,CACHED_NSE_ALL
MINDTECK.NS,Mindteck (India) Limited,EQ,CACHED_NSE_ALL
MIRZAINT.NS,Mirza International Limited,EQ,CACHED_NSE_ALL
MITCON.NS,MITCON Consultancy & Engineering Services Limited,BE,CACHED_NSE_ALL
MITTAL.NS,Mittal Life Style Limited,EQ,CACHED_NSE_ALL
MKPL.NS,M K Proteins Limited,EQ,CACHED_NSE_ALL
MMFL.NS,MM Forgings Limited,EQ,CACHED_NSE_ALL
MMP.NS,MMP Industries Limited,EQ,CACHED_NSE_ALL
MMTC.NS,MMTC Limited,EQ,CACHED_NSE_ALL
MMWL.NS,Media Matrix Worldwide Limited,BE,CACHED_NSE_ALL
MOBIKWIK.NS,One Mobikwik Systems Limited,EQ,CACHED_NSE_ALL
MODINATUR.NS,Modi Naturals Limited,BE,CACHED_NSE_ALL
MODIRUBBER.NS,Modi Rubber Limited,EQ,CACHED_NSE_ALL
MODIS.NS,Modis Navnirman Limited,EQ,CACHED_NSE_ALL
MODISONLTD.NS,MODISON LIMITED,BE,CACHED_NSE_ALL
MODTHREAD.NS,Modern Threads (India) Limited,EQ,CACHED_NSE_ALL
MOHITIND.NS,Mohit Industries Limited,EQ,CACHED_NSE_ALL
MOIL.NS,MOIL Limited,EQ,CACHED_NSE_ALL
MOKSH.NS,Moksh Ornaments Limited,EQ,CACHED_NSE_ALL
MOL.NS,Meghmani Organics Limited,EQ,CACHED_NSE_ALL
MOLDTECH.NS,Mold-Tek Technologies Limited,EQ,CACHED_NSE_ALL
MOLDTKPAC.NS,Mold-Tek Packaging Limited,EQ,CACHED_NSE_ALL
MONARCH.NS,Monarch Networth Capital Limited,EQ,CACHED_NSE_ALL
MONEYBOXX.NS,Moneyboxx Finance Limited,EQ,CACHED_NSE_ALL
MONTECARLO.NS,Monte Carlo Fashions Limited,EQ,CACHED_NSE_ALL
MORARJEE.NS,Morarjee Textiles Limited,BZ,CACHED_NSE_ALL
MOREPENLAB.NS,Morepen Laboratories Limited,EQ,CACHED_NSE_ALL
MOSCHIP.NS,Moschip Technologies Limited,EQ,CACHED_NSE_ALL
MOTHERSON.NS,Samvardhana Motherson International Limited,EQ,CACHED_NSE_ALL
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,EQ,CACHED_NSE_ALL
MOTISONS.NS,Motisons Jewellers Limited,EQ,CACHED_NSE_ALL
MOTOGENFIN.NS,The Motor & General Finance Limited,BE,CACHED_NSE_ALL
MPHASIS.NS,MphasiS Limited,EQ,CACHED_NSE_ALL
MPSLTD.NS,MPS Limited,EQ,CACHED_NSE_ALL
MRF.NS,MRF Limited,EQ,CACHED_NSE_ALL
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,EQ,CACHED_NSE_ALL
MSPL.NS,MSP Steel & Power Limited,EQ,CACHED_NSE_ALL
MSTCLTD.NS,Mstc Limited,EQ,CACHED_NSE_ALL
MSUMI.NS,Motherson Sumi Wiring India Limited,EQ,CACHED_NSE_ALL
MTARTECH.NS,Mtar Technologies Limited,BE,CACHED_NSE_ALL
MTEDUCARE.NS,MT Educare Limited,BE,CACHED_NSE_ALL
MTNL.NS,Mahanagar Telephone Nigam Limited,EQ,CACHED_NSE_ALL
MUFIN.NS,Mufin Green Finance Limited,EQ,CACHED_NSE_ALL
MUFTI.NS,Credo Brands Marketing Limited,EQ,CACHED_NSE_ALL
MUKANDLTD.NS,Mukand Limited,EQ,CACHED_NSE_ALL
MUKKA.NS,Mukka Proteins Limited,EQ,CACHED_NSE_ALL
MUKTAARTS.NS,Mukta Arts Limited,BE,CACHED_NSE_ALL
MUNJALAU.NS,Munjal Auto Industries Limited,EQ,CACHED_NSE_ALL
MUNJALSHOW.NS,Munjal Showa Limited,EQ,CACHED_NSE_ALL
MURUDCERA.NS,Murudeshwar Ceramics Limited,EQ,CACHED_NSE_ALL
MUTHOOTCAP.NS,Muthoot Capital Services Limited,EQ,CACHED_NSE_ALL
MUTHOOTFIN.NS,Muthoot Finance Limited,EQ,CACHED_NSE_ALL
MUTHOOTMF.NS,Muthoot Microfin Limited,EQ,CACHED_NSE_ALL
MVGJL.NS,Manoj Vaibhav Gems N Jewellers Limited,EQ,CACHED_NSE_ALL
